Time (s), X (m/s2), Y (m/s2), Z (m/s2)
26.7653294,-1.320249,8.680839,-1.806866
26.7693024,-1.390715,8.808048,-1.682837
26.7732716,-1.415682,8.904697,-1.667284
26.7772408,-1.412981,9.006326,-1.666115
26.7812138,-1.281597,9.089549,-1.650122
26.785183,-1.126625,9.213856,-1.669084
26.7891541,-0.985904,9.273317,-1.725271
26.7931252,-0.826469,9.300841,-1.817257
26.7970963,-0.675471,9.310448,-1.931058
26.8010654,-0.517004,9.319516,-2.074346
26.8050365,-0.385332,9.316203,-2.133492
26.8090076,-0.279394,9.32847,-2.177479
26.8129768,-0.178521,9.343152,-2.191844
26.8169479,-0.106619,9.312382,-2.184996
26.820919,-0.027074,9.259996,-2.185399
26.8248901,0.0061,9.204949,-2.154963
26.8288612,0.045748,9.205045,-2.122853
26.8328304,0.075293,9.207257,-2.128809
26.8368015,0.108745,9.255189,-2.127928
26.8407726,0.114213,9.297806,-2.124672
26.8447418,0.105814,9.377523,-2.08467
26.848711,0.100317,9.496611,-2.017431
26.8526821,0.116023,9.610325,-1.963523
26.8566532,0.090319,9.702397,-1.91245
26.8606243,0.04957,9.784653,-1.856368
26.8645935,-0.019594,9.893119,-1.765954
26.8685646,-0.094379,10.024781,-1.690096
26.8725338,-0.176625,10.129532,-1.611642
26.8765068,-0.242581,10.225856,-1.541837
26.880476,-0.307712,10.30089,-1.468048
26.8844452,-0.392362,10.359251,-1.386348
26.8884182,-0.481177,10.370944,-1.312693
26.8923874,-0.550599,10.333854,-1.242035
26.8963585,-0.629551,10.275962,-1.154197
26.9003296,-0.670137,10.19908,-1.116838
26.9042988,-0.714832,10.057639,-1.072152
26.9082718,-0.737069,9.908194,-1.048296
26.912241,-0.744463,9.798922,-1.026404
26.9162102,-0.747834,9.709321,-0.985904
26.9201832,-0.735068,9.607587,-0.952461
26.9241524,-0.746905,9.470762,-0.898285
26.9281235,-0.742748,9.334504,-0.884916
26.9320946,-0.757353,9.175749,-0.869919
26.9360638,-0.756798,9.074772,-0.861156
26.9400349,-0.788602,8.987843,-0.843085
26.944006,-0.808196,8.896212,-0.805898
26.9479771,-0.821728,8.84284,-0.761615
26.9519463,-0.805342,8.798405,-0.740412
26.9559174,-0.797585,8.786145,-0.736907
26.9598885,-0.760743,8.776464,-0.755313
26.9638557,-0.686169,8.794898,-0.787443
26.9678307,-0.631696,8.831492,-0.852508
26.9717979,-0.555167,8.863056,-0.920417
26.975769,-0.481982,8.905252,-1.011598
26.9797382,-0.418727,8.955569,-1.099379
26.9837093,-0.384068,9.014275,-1.139726
26.9876804,-0.356181,9.06258,-1.202627
26.9916496,-0.32949,9.122693,-1.246326
26.9956207,-0.343261,9.146042,-1.293769
26.9995918,-0.356707,9.190306,-1.381196
27.0035629,-0.387277,9.224276,-1.486273
27.007534,-0.432402,9.236465,-1.559411
27.0115032,-0.491836,9.256712,-1.635805
27.0154743,-0.608788,9.293027,-1.707296
27.0194454,-0.768979,9.324745,-1.791495
27.0234146,-0.902681,9.325665,-1.905564
27.0273876,-1.082955,9.449177,-1.912249
27.0313568,-1.195645,9.7512,-1.798237
27.0353279,-1.271178,10.043657,-1.655361
27.0392971,-1.305702,10.26649,-1.597057
27.0432682,-1.332115,10.366204,-1.604058
27.0472393,-1.412282,10.406609,-1.564879
27.0512104,-1.438044,10.388547,-1.477481
27.0551796,-1.447017,10.366222,-1.374607
27.0591507,-1.441252,10.328769,-1.275133
27.0631218,-1.438379,10.283527,-1.180073
27.0670929,-1.378543,10.247663,-1.085656
27.0710621,-1.28448,10.182253,-1.005115
27.0750332,-1.099034,10.108349,-0.944369
27.0790005,-0.994647,10.077492,-0.881411
27.0829754,-0.884428,10.042316,-0.790336
27.0869465,-0.783335,10.032969,-0.706213
27.0909138,-0.734541,10.068184,-0.66328
27.0948849,-0.683363,10.107458,-0.623862
27.0988541,-0.630154,10.151234,-0.724236
27.1028252,-0.529866,10.203263,-0.939801
27.1067963,-0.407541,10.273443,-1.245176
27.1107674,-0.245904,10.389983,-1.57754
27.1147366,-0.139256,10.495386,-1.834035
27.1187077,-0.082523,10.676464,-2.157961
27.1226788,-0.081384,10.86687,-2.51417
27.1266499,-0.091564,11.103838,-2.846945
27.130619,-0.122028,11.385922,-3.167328
27.1345901,-0.180647,11.66751,-3.385171
27.1385593,-0.287275,12.021718,-3.49383
27.1425323,-0.442429,12.410938,-3.474015
27.1465015,-0.623584,12.80058,-3.41574
27.1504726,-0.812458,13.061979,-3.358021
27.1544437,-1.004166,13.234994,-3.30306
27.1584129,-1.147876,13.267516,-3.17814
27.162384,-1.258086,13.180646,-3.009243
27.1663551,-1.373429,12.996473,-2.809299
27.1703243,-1.440553,12.776791,-2.673988
27.1742973,-1.451001,12.442255,-2.583114
27.1782665,-1.432116,12.032692,-2.562974
27.1822376,-1.357263,11.549265,-2.554757
27.1862087,-1.272624,11.116605,-2.547967
27.1901779,-1.046726,10.596736,-2.546808
27.194149,-0.735537,10.067886,-2.589387
27.1981201,-0.420182,9.58692,-2.622752
27.2020874,-0.198115,9.141187,-2.713914
27.2060585,-0.092234,8.805089,-2.850316
27.2100296,-0.084448,8.473128,-3.045654
27.2140007,-0.213687,8.182864,-3.253845
27.2179699,-0.507801,7.956583,-3.41213
27.221941,-0.830606,7.841959,-3.578987
27.2259121,-1.232305,7.737533,-3.758724
27.2298813,-1.554728,7.638452,-3.961484
27.2338524,-1.818559,7.456004,-4.103987
27.2378235,-2.024058,7.202037,-4.186319
27.2417946,-2.121129,6.958125,-4.168372
27.2457638,-2.19465,6.616578,-4.085399
27.2497349,-2.251392,6.33319,-3.915229
27.253706,-2.183416,6.143876,-3.775043
27.2576771,-2.036527,6.094383,-3.699166
27.2616482,-1.935492,6.149977,-3.707402
27.2656174,-1.892042,6.322809,-3.779832
27.2695885,-1.949464,6.591697,-3.934784
27.2735596,-2.091479,6.994028,-4.081625
27.2775288,-2.178187,7.480913,-4.179673
27.2814999,-2.212501,8.218643,-4.186616
27.285471,-2.158181,9.04108,-4.200493
27.2894402,-2.069558,9.884442,-4.110126
27.2934132,-2.060622,10.631117,-3.930523
27.2973824,-2.091354,11.247596,-3.660026
27.3013535,-2.138961,11.88069,-3.259696
27.3053226,-2.134555,12.257163,-2.956217
27.3092937,-2.068217,12.607866,-2.594893
27.3132629,-1.908667,12.799153,-2.379626
27.317234,-1.707554,12.800705,-2.322902
27.3212032,-1.589951,12.498567,-2.353979
27.3251743,-1.563031,12.044328,-2.426054
27.3291454,-1.592431,11.535628,-2.467752
27.3331165,-1.572521,11.14995,-2.468949
27.3370857,-1.526284,10.734863,-2.406182
27.3410568,-1.463556,10.289187,-2.340859
27.3450279,-1.424119,9.805157,-2.408567
27.348999,-1.417262,9.563294,-2.449795
27.3529701,-1.459946,9.215235,-2.569208
27.3569393,-1.519696,8.825075,-2.661768
27.3609104,-1.55468,8.625591,-2.687156
27.3648796,-1.555369,8.66861,-2.568452
27.3688507,-1.555781,8.857703,-2.497526
27.3728218,-1.550083,9.057916,-2.422434
27.3767929,-1.571334,9.180154,-2.345446
27.380764,-1.540573,9.256741,-2.28606
27.3847332,-1.457446,9.221421,-2.298654
27.3887043,-1.308527,9.239655,-2.316524
27.3926754,-1.232928,9.343746,-2.199429
27.3966446,-1.241786,9.458131,-2.011599
27.4006157,-1.200769,9.534257,-1.848362
27.4045868,-1.217452,9.526481,-1.707966
27.4085579,-1.242064,9.467689,-1.59745
27.4125271,-1.25142,9.463906,-1.516957
27.4164982,-1.17403,9.495815,-1.583487
27.4204693,-1.031403,9.515506,-1.631189
27.4244366,-0.897596,9.507146,-1.711931
27.4284077,-0.79047,9.496247,-1.862019
27.4323788,-0.681198,9.526845,-1.960478
27.4363499,-0.638304,9.571607,-1.952165
27.440321,-0.667235,9.576156,-1.911425
27.4442902,-0.750745,9.552932,-1.775033
27.4482613,-0.77848,9.507931,-1.662534
27.4522324,-0.707285,9.503477,-1.54313
27.4562035,-0.626151,9.464901,-1.456096
27.4601746,-0.552323,9.441027,-1.358748
27.4641418,-0.489202,9.411759,-1.257052
27.4681149,-0.455205,9.377313,-1.224931
27.472084,-0.431234,9.30835,-1.214521
27.4760551,-0.421897,9.238985,-1.244382
27.4800262,-0.383771,9.18319,-1.317903
27.4839954,-0.38087,9.147105,-1.375718
27.4879665,-0.355625,9.110512,-1.424923
27.4919376,-0.3123,9.117063,-1.447573
27.4959087,-0.224279,9.151338,-1.416324
27.4998798,-0.143489,9.185996,-1.359935
27.503849,-0.064835,9.24475,-1.294602
27.5078201,-0.030933,9.247537,-1.206122
27.5117912,-0.00182,9.288679,-1.146277
27.5157623,0.02375,9.351589,-1.10434
27.5197315,0.06246,9.405382,-1.094112
27.5237026,0.134535,9.463552,-1.056829
27.5276737,0.211561,9.487541,-1.001638
27.5316429,0.276138,9.492167,-0.952461
27.535614,0.326923,9.468714,-0.90111
27.5395851,0.38856,9.423644,-0.821901
27.5435524,0.464418,9.369038,-0.787731
27.5475273,0.544374,9.310744,-0.743697
27.5514946,0.574963,9.199002,-0.670549
27.5554657,0.602305,9.100868,-0.629464
27.5594368,0.625471,8.961814,-0.604785
27.563406,0.625816,8.83424,-0.622904
27.5673771,0.624207,8.751651,-0.624188
27.5713463,0.597554,8.663955,-0.707956
27.5753193,0.562254,8.608199,-0.77371
27.5792885,0.492325,8.60502,-0.848409
27.5832596,0.465165,8.652951,-0.906684
27.5872307,0.405041,8.745914,-0.990098
27.5911999,0.366035,8.880956,-1.058639
27.595171,0.31183,9.035143,-1.163151
27.5991421,0.300453,9.206165,-1.227363
27.6031113,0.289018,9.381699,-1.242677
27.6070843,0.256601,9.58126,-1.25438
27.6110535,0.22403,9.777345,-1.250185
27.6150246,0.143145,9.940849,-1.20865
27.6189957,0.020389,10.105561,-1.221512
27.6229649,0.002768,10.253551,-1.256554
27.626936,-0.018244,10.352806,-1.287439
27.6309071,-0.030224,10.370159,-1.288052
27.6348782,-0.048267,10.316241,-1.222681
27.6388474,-0.059491,10.321088,-1.10004
27.6428185,-0.109003,10.362258,-0.948755
27.6467896,-0.197924,10.320024,-0.829351
27.6507587,-0.276272,10.221183,-0.77282
27.6547318,-0.276023,10.21714,-0.753254
27.6587009,-0.243213,10.274334,-0.79635
27.662672,-0.245511,10.315054,-0.815647
27.6666412,-0.33267,10.344848,-0.802364
27.6706104,-0.415863,10.374842,-0.7599
27.6745815,-0.476925,10.407029,-0.701654
27.6785526,-0.482144,10.492206,-0.580872
27.6825218,-0.454075,10.628982,-0.468392
27.6864948,-0.411046,10.788837,-0.386673
27.690464,-0.376752,10.954325,-0.301085
27.6944351,-0.332392,11.104345,-0.235149
27.6984043,-0.371264,11.213665,-0.138088
27.7023754,-0.43042,11.321194,-0.052433
27.7063465,-0.521103,11.394112,0.076231
27.7103157,-0.585057,11.436,0.151534
27.7142868,-0.672598,11.462912,0.113255
27.7182579,-0.689779,11.535445,0.047166
27.722229,-0.671765,11.586797,0.03281
27.7262001,-0.672579,11.572594,0.140645
27.7301693,-0.658463,11.520937,0.24011
27.7341404,-0.639817,11.397549,0.357828
27.7381096,-0.58181,11.250373,0.445226
27.7420807,-0.533371,11.064573,0.493742
27.7460537,-0.495964,10.898167,0.459227
27.7500229,-0.456957,10.710931,0.395177
27.753994,-0.405358,10.543489,0.359504
27.7579632,-0.364618,10.35,0.321599
27.7619343,-0.382909,10.173231,0.295674
27.7659054,-0.407455,10.026294,0.269769
27.7698765,-0.38471,9.831771,0.24825
27.7738438,-0.355616,9.66611,0.142541
27.7778149,-0.31615,9.502644,-0.10183
27.781786,-0.284192,9.358695,-0.451518
27.7857571,-0.251429,9.279936,-0.761643
27.7897263,-0.164903,9.267294,-1.190589
27.7936974,-0.050585,9.389503,-1.772514
27.7976665,0.097693,9.58442,-2.50987
27.8016376,0.28128,9.878132,-3.185361
27.8056087,0.529712,10.339408,-4.003067
27.8095818,0.869727,10.999212,-4.860709
27.813549,1.337449,11.908778,-5.600766
27.8175201,1.96202,12.967964,-6.076455
27.8214912,2.558434,13.892623,-6.222683
27.8254623,3.279874,14.760799,-6.101891
27.8294334,3.959425,15.213581,-5.695145
27.8334026,4.393676,15.100929,-5.186368
27.8373737,4.394605,14.390904,-4.813284
27.8413448,3.854799,12.937432,-4.518242
27.8453159,3.106611,11.31856,-4.341061
27.8492851,2.35397,9.868459,-4.252313
27.8532581,1.650898,8.587427,-4.295638
27.8572254,1.086814,7.662576,-4.477262
27.8611984,0.446988,6.880591,-4.707824
27.8651676,-0.109894,6.353924,-4.9899
27.8691387,-0.553922,6.05916,-5.12681
27.8731098,-0.87577,5.972145,-5.110529
27.877079,-1.159972,6.047859,-4.946986
27.8810501,-1.405952,6.25716,-4.653907
27.8850212,-1.711232,6.633931,-4.272942
27.8889923,-2.007596,7.070796,-3.832131
27.8929634,-2.245847,7.528644,-3.528527
27.8969307,-2.405138,8.055291,-3.246882
27.9009018,-2.468163,8.552309,-3.055634
27.904871,-2.463279,9.00421,-2.944724
27.9088421,-2.419513,9.368817,-2.856895
27.9128132,-2.335994,9.852436,-2.802394
27.9167824,-2.23651,10.178652,-2.777896
27.9207554,-2.079834,10.515775,-2.861914
27.9247246,-1.877073,10.864188,-3.016072
27.9286957,-1.5859,11.175358,-3.115776
27.9326668,-1.156466,11.534326,-3.188569
27.936636,-0.687921,11.853807,-3.152819
27.9406071,-0.235542,12.015914,-3.01634
27.9445782,0.051121,11.996943,-2.885865
27.9485474,0.472242,12.054566,-2.679121
27.9525204,0.86741,12.077254,-2.523364
27.9564896,1.102951,11.961308,-2.325258
27.9604607,1.263574,11.629787,-2.256909
27.9644299,1.34218,11.161912,-2.370231
27.9684029,1.433658,10.647723,-2.647029
27.9723721,1.463164,10.18885,-2.960766
27.9763412,1.416611,9.735552,-3.202226
27.9803143,1.327662,9.447865,-3.22407
27.9842834,1.181902,9.259296,-3.077172
27.9882545,0.955871,9.181141,-2.787962
27.9922256,0.696042,9.203934,-2.506212
27.9961948,0.453854,9.300822,-2.297581
28.0001678,0.250539,9.372065,-2.160106
28.004137,-0.039236,9.430205,-2.058937
28.0081081,-0.345608,9.510651,-1.979488
28.0120792,-0.592488,9.599705,-1.963016
28.0160465,-0.805362,9.699533,-1.947204
28.0200176,-0.996984,9.787736,-1.972123
28.0239868,-1.196201,9.829012,-2.007117
28.0279579,-1.376446,9.860826,-2.031959
28.031929,-1.475556,9.906833,-2.022344
28.0359001,-1.565597,9.880564,-1.99572
28.0398712,-1.652057,9.754946,-1.952807
28.0438404,-1.704375,9.552817,-1.866271
28.0478115,-1.611508,9.365466,-1.695162
28.0517826,-1.388953,9.164296,-1.572636
28.0557518,-1.114731,9.009859,-1.553856
28.0597229,-0.779274,8.807281,-1.586704
28.063694,-0.45125,8.58646,-1.695564
28.0676651,-0.253163,8.342079,-1.873204
28.0716343,-0.098708,8.261317,-1.871643
28.0756054,0.07467,8.358465,-1.668126
28.0795765,0.081939,8.409231,-1.618902
28.0835476,0.07197,8.299386,-1.780367
28.0875168,0.20277,8.205015,-1.866079
28.0914879,0.396192,8.177674,-1.884945
28.095459,0.655226,8.149613,-1.858197
28.0994301,0.875761,8.164535,-1.789685
28.1033993,1.071223,8.151127,-1.714325
28.1073704,1.208727,8.121429,-1.657381
28.1113415,1.351737,8.078745,-1.576534
28.1153107,1.459774,8.022577,-1.585105
28.1192837,1.50714,7.987028,-1.557744
28.1232529,1.541722,7.963278,-1.519724
28.1272221,1.562782,7.976139,-1.550475
28.1311913,1.606327,8.009189,-1.542948
28.1351624,1.605619,8.055291,-1.538361
28.1391335,1.565233,8.115855,-1.514438
28.1431026,1.513509,8.199719,-1.45149
28.1470757,1.475863,8.29563,-1.407111
28.1510448,1.408097,8.383804,-1.383207
28.1550274,1.3424,8.484668,-1.355798
28.158987,1.297753,8.58734,-1.355635
28.1629562,1.236605,8.690129,-1.304332
28.1669292,1.187936,8.820287,-1.268266
28.1708984,1.162519,8.997622,-1.145041
28.1748676,1.155672,9.083238,-1.074518
28.1788406,1.178033,9.009678,-1.184977
28.1828098,1.196076,8.874827,-1.306918
28.1867809,1.23559,8.990457,-1.041229
28.1907501,1.339297,9.126544,-0.797777
28.1947212,1.384883,9.186131,-0.628037
28.1986923,1.456757,9.188879,-0.559353
28.2026634,1.539213,9.121037,-0.5963
28.2066345,1.647172,9.062072,-0.69474
28.2106037,1.753963,8.987028,-0.827829
28.2145748,1.881651,8.942334,-0.927954
28.2185459,1.960832,8.908058,-1.011177
28.2225151,2.051601,8.901077,-1.096066
28.2264862,2.109081,8.892994,-1.144677
28.2304554,2.150472,8.879788,-1.226559
28.2344265,2.195416,8.871207,-1.251746
28.2383957,2.201602,8.88472,-1.289373
28.2423668,2.166963,8.907972,-1.290532
28.2463379,2.086499,8.951585,-1.303164
28.2503071,1.999858,8.984041,-1.329654
28.2542782,1.909376,8.995092,-1.362339
28.2582493,1.845489,9.06848,-1.414102
28.2622185,1.773175,9.176237,-1.417444
28.2661896,1.710782,9.326191,-1.418545
28.2701607,1.674265,9.471548,-1.434012
28.2741318,1.599911,9.619031,-1.465137
28.2781029,1.504737,9.805913,-1.457331
28.2820721,1.400005,9.956078,-1.463231
28.2860451,1.32792,10.121344,-1.468661
28.2900124,1.269166,10.282559,-1.409323
28.2939854,1.129594,10.506848,-1.309619
28.2979546,0.981498,10.778246,-1.208746
28.3019257,0.784379,11.084091,-1.120582
28.3058968,0.553281,11.338298,-1.082294
28.309866,0.337659,11.581357,-1.028913
28.3138371,0.111129,11.815117,-0.950852
28.3178082,-0.103726,12.01329,-0.853638
28.3217793,-0.282257,12.121747,-0.721143
28.3257504,-0.407752,12.174267,-0.55941
28.3297195,-0.511813,12.175579,-0.326464
28.3336906,-0.525556,12.13188,-0.133941
28.3376617,-0.522597,12.038774,-0.049311
28.3416309,-0.513336,11.906202,0.023406
28.345602,-0.51708,11.819752,0.064979
28.3495731,-0.495102,11.72748,0.153411
28.3535442,-0.442563,11.65326,0.265603
28.3575115,-0.297369,11.642552,0.364493
28.3614826,-0.107097,11.612463,0.442832
28.3654537,0.093039,11.595531,0.482125
28.3694229,0.304533,11.559617,0.479022
28.373394,0.505138,11.5288,0.399228
28.3773651,0.717868,11.51521,0.140559
28.3813362,0.857345,11.49531,-0.232601
28.3853073,0.948966,11.530715,-0.974047
28.3892765,0.934888,11.624213,-1.952404
28.3932476,0.841476,11.942268,-2.941305
28.3972168,0.701673,12.36768,-3.596101
28.4011879,0.488973,13.045823,-3.952588
28.405159,0.202042,13.743052,-3.941536
28.4091301,-0.165478,14.278464,-3.654969
28.4130993,-0.573871,14.445091,-3.288379
28.4170704,-0.88912,14.278128,-2.822505
28.4210415,-1.143116,13.795065,-2.112002
28.4250126,-1.285169,13.191889,-1.460645
28.4289818,-1.385697,12.666638,-1.262606
28.4329548,-1.414523,12.348401,-1.431263
28.436924,-1.297839,12.078604,-1.797155
28.4408951,-1.082294,11.88566,-2.131069
28.4448662,-0.866768,11.716496,-2.333475
28.4488354,-0.762841,11.50548,-2.356297
28.4528065,-0.691244,11.248946,-2.31209
28.4567776,-0.641694,10.869092,-2.254275
28.4607468,-0.606039,10.410717,-2.323841
28.4647179,-0.586876,10.00015,-2.554747
28.468689,-0.604517,9.755424,-2.810822
28.4726601,-0.593005,9.559397,-3.208269
28.4766273,-0.555292,9.447357,-3.623998
28.4805984,-0.515022,9.31964,-3.961437
28.4845695,-0.429003,9.168662,-4.244441
28.4885406,-0.377422,9.014169,-4.46125
28.4925117,-0.430449,8.820363,-4.704482
28.4964809,-0.614582,8.607557,-4.920611
28.500452,-0.924631,8.400439,-5.044861
28.5044231,-1.199227,8.244663,-5.077039
28.5083923,-1.433092,8.130891,-5.023772
28.5123634,-1.61849,8.0078,-4.948776
28.5163326,-1.706673,7.880189,-4.897187
28.5203056,-1.691685,7.722421,-4.845318
28.5242748,-1.620357,7.611991,-4.769652
28.5282459,-1.555944,7.527993,-4.638555
28.532217,-1.509755,7.493497,-4.408558
28.5361862,-1.480038,7.492137,-4.155079
28.5401573,-1.439748,7.584228,-3.920285
28.5441284,-1.404199,7.706945,-3.792377
28.5480995,-1.32793,7.911659,-3.70294
28.5520706,-1.224854,8.191445,-3.632579
28.5560455,-1.031978,8.529554,-3.614852
28.5600109,-0.816614,8.865595,-3.647087
28.5639801,-0.670204,9.338114,-3.613291
28.5679512,-0.611738,9.825392,-3.577368
28.5719223,-0.61373,10.259977,-3.599615
28.5758934,-0.624149,10.650376,-3.600199
28.5798626,-0.66644,10.947775,-3.54611
28.5838337,-0.714717,11.247643,-3.453693
28.5878048,-0.762955,11.430829,-3.307724
28.5917721,-0.838267,11.431604,-3.217156
28.5957451,-0.940328,11.283422,-3.109235
28.5997143,-1.084411,11.052814,-2.960191
28.6036854,-1.220248,10.827471,-2.860573
28.6076565,-1.307282,10.56953,-2.837847
28.6116276,-1.364944,10.282282,-2.957462
28.6155968,-1.398645,10.005704,-3.082314
28.6195679,-1.396423,9.720459,-3.203509
28.6235371,-1.462867,9.468695,-3.315414
28.6275082,-1.535909,9.256061,-3.444155
28.6314793,-1.633008,9.10469,-3.46871
28.6354504,-1.702076,8.962292,-3.452822
28.6394215,-1.83823,8.811228,-3.425681
28.6433907,-1.93554,8.675276,-3.383112
28.6473618,-1.953649,8.57514,-3.360435
28.6513329,-1.93372,8.535837,-3.319216
28.655302,-1.83641,8.488049,-3.247715
28.6592731,-1.686945,8.424842,-3.198462
28.6632423,-1.500235,8.393305,-3.140522
28.6672153,-1.320919,8.330482,-3.054877
28.6711864,-1.198557,8.267974,-2.97945
28.6751556,-1.060842,8.19609,-2.918877
28.6791267,-0.956771,8.148924,-2.85317
28.6830959,-0.853744,8.160167,-2.7837
28.6870689,-0.757066,8.173565,-2.717132
28.6910381,-0.607648,8.208808,-2.666748
28.6950092,-0.44989,8.268442,-2.596952
28.6989803,-0.301641,8.30607,-2.506748
28.7029476,-0.171367,8.359049,-2.454516
28.7069187,-0.043029,8.414402,-2.417378
28.7108898,0.131729,8.410524,-2.399565
28.714859,0.306123,8.308244,-2.417033
28.7188301,0.457168,8.198111,-2.404191
28.7227993,0.615683,8.15084,-2.393522
28.7267723,0.812104,8.171353,-2.386741
28.7307415,0.983615,8.215119,-2.357494
28.7347126,1.133884,8.219103,-2.253595
28.7386837,1.109894,8.142737,-2.160834
28.7426529,1.004166,8.052753,-2.113295
28.7466259,0.880281,8.004573,-2.10547
28.7505951,0.745976,8.006757,-2.064568
28.7545643,0.600246,7.949018,-2.02018
28.7585373,0.454601,7.919674,-1.981269
28.7625065,0.248547,7.940265,-1.883557
28.7664776,-0.033873,7.98359,-1.79839
28.7704487,-0.30323,7.913842,-1.783489
28.7744179,-0.460376,7.84375,-1.811798
28.778389,-0.565089,7.880486,-1.829362
28.7823601,-0.64835,7.993627,-1.830386
28.7863312,-0.674408,8.145592,-1.786343
28.7903004,-0.733765,8.304259,-1.68615
28.7942715,-0.705131,8.402978,-1.614075
28.7982426,-0.623613,8.465045,-1.540621
28.8022118,-0.53519,8.545088,-1.492861
28.8061848,-0.428553,8.667422,-1.397496
28.810154,-0.331396,8.786912,-1.283541
28.8141251,-0.257109,8.870364,-1.17223
28.8180962,-0.203881,8.889795,-1.087418
28.8220634,-0.187045,8.861342,-1.057136
28.8260345,-0.219204,8.813181,-1.04301
28.8300037,-0.303872,8.733195,-1.01676
28.8339767,-0.328676,8.680886,-0.994733
28.8379478,-0.264866,8.674509,-0.955018
28.841917,-0.15976,8.677248,-0.915064
28.8458881,-0.108208,8.621951,-0.885108
28.8498573,-0.052787,8.579545,-0.841265
28.8538284,-0.043565,8.533653,-0.744894
28.8577995,-0.062192,8.448342,-0.664295
28.8617706,-0.124642,8.406243,-0.58567
28.8657417,-0.214951,8.346216,-0.537221
28.8697109,-0.260872,8.286063,-0.515357
28.873682,-0.325362,8.236083,-0.525891
28.8776531,-0.37044,8.199106,-0.531599
28.8816223,-0.495945,8.164649,-0.568853
28.8855934,-0.655542,8.0981,-0.634607
28.8895626,-0.838746,8.0456,-0.738448
28.8935337,-1.020696,8.015759,-0.865016
28.8975048,-1.164243,7.99017,-0.991372
28.9014759,-1.28628,8.002552,-1.091689
28.905447,-1.397132,8.023458,-1.197302
28.9094162,-1.543264,8.044844,-1.342726
28.9133873,-1.670377,8.103741,-1.481044
28.9173584,-1.777312,8.229513,-1.59133
28.9213295,-1.858073,8.348734,-1.680624
28.9253006,-1.918062,8.486258,-1.784427
28.9292698,-1.891802,8.779136,-1.798275
28.9332409,-1.795421,9.147679,-1.761596
28.937212,-1.723385,9.451571,-1.778327
28.9411793,-1.595515,9.705155,-1.835347
28.9451523,-1.408135,10.045841,-1.861846
28.9491196,-1.124241,10.398152,-1.866683
28.9530907,-0.775951,10.758354,-1.85746
28.9570618,-0.426015,11.044328,-1.896303
28.9610329,-0.030502,11.375446,-1.908399
28.965004,0.34827,11.670699,-1.878031
28.9689732,0.757956,11.924351,-1.82125
28.9729443,1.110019,12.118817,-1.698495
28.9769154,1.428314,12.235472,-1.602631
28.9808865,1.682808,12.317047,-1.449871
28.9848576,1.831775,12.328109,-1.241815
28.9888268,1.908485,12.337561,-0.971874
28.9927979,1.925043,12.352634,-0.697881
28.996767,1.929956,12.393077,-0.365968
29.0007381,1.810304,12.354712,-0.068838
29.0047092,1.65469,12.305124,0.217298
29.0086784,1.52479,12.252691,0.417185
29.0126514,1.328696,12.136544,0.575346
29.0166206,1.0025,11.895266,0.738286
29.0205917,0.692288,11.611466,0.931814
29.0245628,0.427806,11.361406,1.08351
29.028532,0.227162,11.21603,1.203833
29.0325031,0.120783,11.179667,1.270622
29.0364742,-0.040912,11.157401,1.292754
29.0404453,-0.261533,11.119314,1.309274
29.0444164,-0.445513,11.111576,1.269846
29.0483818,-0.563729,11.103369,1.187716
29.0523586,-0.752402,11.080164,1.130379
29.056324,-0.966357,11.030145,1.102396
29.0602951,-1.119136,10.982529,1.042052
29.0642662,-1.217748,10.853117,0.934332
29.0682354,-1.273035,10.741768,0.82599
29.0722084,-1.315537,10.571895,0.5447
29.0761776,-1.318717,10.377553,-0.092847
29.0801487,-1.250913,10.211654,-1.010928
29.0841198,-1.190838,10.183938,-1.84455
29.088089,-1.112327,10.324708,-2.748534
29.0920601,-0.929314,10.643578,-3.69524
29.0960312,-0.476437,11.153072,-4.563789
29.1000023,0.248691,11.862015,-5.042227
29.1039734,1.107443,12.603969,-5.367455
29.1079426,2.311152,13.575794,-5.479773
29.1119137,3.396836,14.368151,-5.221677
29.1158829,4.184547,14.799433,-4.648017
29.1198559,4.568893,14.874447,-4.128389
29.1238251,4.668521,14.708203,-3.649166
29.1277943,4.516652,14.299466,-3.245953
29.1317673,4.202839,13.593357,-2.812143
29.1357365,3.593639,12.495636,-2.408184
29.1397076,2.866492,11.374,-2.245541
29.1436787,1.858695,10.088438,-2.426725
29.1476479,1.111944,9.056977,-3.019912
29.1516209,0.708272,8.389158,-3.766683
29.1555901,0.570998,8.086933,-4.314275
29.1595612,0.49492,7.896249,-4.797549
29.1635303,0.268151,7.761724,-5.01116
29.1674995,-0.109013,7.608505,-5.026981
29.1714706,-0.494604,7.503782,-4.945846
29.1754417,-0.73344,7.486333,-4.881337
29.1794109,-0.921002,7.584582,-4.811378
29.183382,-1.083032,7.781385,-4.652211
29.1873531,-1.205021,8.053596,-4.429627
29.1913242,-1.373812,8.382062,-4.13063
29.1952934,-1.558261,8.668629,-3.869289
29.1992645,-1.783805,9.043915,-3.596196
29.2032356,-2.001715,9.398659,-3.394825
29.2072048,-2.173044,9.786693,-3.261477
29.2111778,-2.302839,10.10219,-3.159283
29.215147,-2.384864,10.430733,-3.113449
29.2191162,-2.37048,10.722931,-3.03422
29.2230873,-2.339039,11.029072,-2.96406
