Time,X,Y,Z,R,Theta,Phi
71.7600021,-3.333926,-9.768343,0.019154,10.321626,89.893677,251.155273
71.7699814,-3.258508,-9.76116,-0.027533,10.290718,90.153297,251.539764
71.7799683,-3.0969,-9.785102,-0.05387,10.26362,90.30072,252.437866
71.7899933,-2.877831,-9.829395,-0.014365,10.242027,90.08036,253.681137
71.7999954,-2.626439,-9.896433,0.087388,10.239395,89.511002,255.136765
71.8100052,-2.3535,-9.956287,0.248997,10.2337,88.605797,256.700348
71.8199921,-2.078167,-10.000581,0.377087,10.221184,87.885727,258.260742
71.8299408,-1.813608,-9.998186,0.42138,10.170076,87.625366,259.718689
71.8399734,-1.55264,-9.939528,0.415394,10.068638,87.635521,261.121643
71.8499603,-1.314417,-9.824607,0.416591,9.920895,87.593369,262.379761
71.8599701,-1.10253,-9.665392,0.399832,9.736284,87.646423,263.492401
71.8699265,-0.909797,-9.487024,0.440533,9.540725,87.353485,264.522125
71.879921,-0.769736,-9.305065,0.4956,9.349992,86.961594,265.271118
71.890152,-0.628478,-9.156625,0.591368,9.1972,86.313416,266.073578
71.8999939,-0.53271,-9.032125,0.690727,9.074149,85.634407,266.624634
71.9099579,-0.481235,-8.962694,0.768539,9.008448,85.105972,266.926575
71.9199219,-0.471658,-8.938752,0.798466,8.986729,84.90258,266.979553
71.9299622,-0.482432,-8.992621,0.755371,9.037177,85.205353,266.929169
71.9399414,-0.520739,-9.068039,0.663194,9.107159,85.823959,266.713348
71.9500046,-0.577003,-9.150639,0.544681,9.184977,86.600288,266.391937
71.9599457,-0.620098,-9.26197,0.403423,9.291467,87.511513,266.169708
71.9699478,-0.657208,-9.378088,0.28491,9.405404,88.264122,265.991302
71.9799728,-0.694318,-9.496601,0.240617,9.524989,88.55246,265.81842
71.9899521,-0.73502,-9.617508,0.280122,9.649621,88.33651,265.629669
71.9999771,-0.786495,-9.737218,0.392649,9.776818,87.698311,265.382141
72.0099335,-0.841562,-9.861717,0.539892,9.912274,86.877724,265.122406
72.0199432,-0.893037,-9.969456,0.679953,10.032442,86.113777,264.881256
72.0299454,-0.942118,-10.047267,0.80924,10.123735,85.415176,264.643127
72.0399475,-0.972046,-10.085575,0.903811,10.17254,84.902657,264.494843
72.0499878,-0.978031,-10.0748,0.951695,10.166802,84.628784,264.455261
72.0599289,-0.969652,-10.018537,0.997185,10.114627,84.34211,264.471802
72.0699539,-0.951695,-9.938332,1.033098,10.037104,84.092201,264.530029
72.0799255,-0.924162,-9.850943,1.108515,9.956101,83.607414,264.640503
72.0899963,-0.877475,-9.771935,1.179144,9.881854,83.146896,264.868866
72.0999374,-0.821211,-9.701305,1.264138,9.817727,82.602013,265.161469
72.1100616,-0.766145,-9.627085,1.307234,9.745594,82.291344,265.44986
72.120018,-0.703895,-9.554062,1.315614,9.669871,82.180496,265.786346
72.1299515,-0.648829,-9.483433,1.290475,9.592799,82.268822,266.08609
72.1400299,-0.602142,-9.416395,1.264138,9.519933,82.369232,266.341125
72.1499557,-0.556652,-9.355343,1.261744,9.456442,82.332329,266.594849
72.1599426,-0.536301,-9.294291,1.308431,9.401247,81.999809,266.697571
72.1699524,-0.56144,-9.248801,1.381454,9.368241,81.520157,266.526184
72.179924,-0.64404,-9.187749,1.497573,9.33125,80.764656,265.990265
72.1900482,-0.767342,-9.138668,1.687912,9.324865,79.571289,265.200348
72.2000427,-0.913388,-9.113529,1.878251,9.349787,78.411163,264.276733
72.2099762,-1.055843,-9.114726,2.06021,9.404121,77.345276,263.392365
72.2200089,-1.174356,-9.124303,2.166753,9.451287,76.746803,262.665985
72.2299805,-1.284489,-9.138668,2.234987,9.495279,76.386047,261.999176
72.2399902,-1.386243,-9.161413,2.296039,9.545939,76.082458,261.39566
72.2499924,-1.482011,-9.196129,2.358289,9.608677,75.792564,260.845154
72.2599335,-1.575385,-9.206903,2.377442,9.638522,75.720016,260.290192
72.2700043,-1.655591,-9.223662,2.357092,9.662961,75.881355,259.824127
72.279953,-1.722628,-9.23683,2.318784,9.677977,76.137428,259.435944
72.2900009,-1.770512,-9.228451,2.282871,9.670084,76.344963,259.139557
72.2999878,-1.801637,-9.193734,2.252944,9.635684,76.478363,258.912628
72.3099747,-1.794454,-9.136273,2.246958,9.578119,76.432373,258.888
72.3200531,-1.74657,-9.063251,2.27928,9.507267,76.128754,259.092316
72.3299866,-1.67235,-8.986636,2.331953,9.433683,75.688454,259.458252
72.3400574,-1.59813,-8.912416,2.360683,9.357243,75.387291,259.834045
72.350029,-1.538275,-8.819042,2.381034,9.263429,75.105743,260.105652
72.3600006,-1.502362,-8.729259,2.400187,9.177034,74.838371,260.234711
72.3700562,-1.491588,-8.729259,2.40737,9.177158,74.792122,260.303406
72.3799286,-1.491588,-8.631097,2.430115,9.089891,74.493805,260.195251
72.3899765,-1.501164,-8.529344,2.48159,9.008966,74.010704,260.018158
72.399971,-1.519121,-8.431181,2.48159,8.919127,73.845268,259.786102
72.4099197,-1.53588,-8.333019,2.549825,8.848714,73.252312,259.556854
72.4199677,-1.549049,-8.238448,2.614468,8.78106,72.678116,259.351196
72.4299316,-1.565808,-8.148665,2.67552,8.718424,72.128624,259.122894
72.4399796,-1.593341,-8.061277,2.735375,8.660555,71.588287,258.819397
72.4499512,-1.63524,-7.978677,2.794033,8.610455,71.065132,258.417542
72.4599915,-1.689109,-7.900866,2.846706,8.566242,70.590546,257.932526
72.4699554,-1.753753,-7.832631,2.893393,8.532144,70.176926,257.379425
72.4799957,-1.823185,-7.773973,2.937685,8.508152,69.801178,256.8013
72.4899445,-1.897405,-7.728483,2.971204,8.494566,69.526321,256.206238
72.4999466,-1.976413,-7.697359,2.993949,8.492307,69.356735,255.599533
72.5099945,-2.053028,-7.669825,3.007117,8.490223,69.256439,255.014603
72.5199585,-2.127248,-7.654263,3.029862,8.502528,69.123894,254.468491
72.5299454,-2.187103,-7.653066,3.082535,8.535505,68.829613,254.051056
72.5399323,-2.22541,-7.65546,3.147178,8.571071,68.457817,253.791077
72.5499878,-2.248155,-7.654263,3.228581,8.606142,67.966507,253.631805
72.5599747,-2.258929,-7.656657,3.309984,8.641941,67.4795,253.562454
72.5699921,-2.268506,-7.66384,3.377022,8.676683,67.094864,253.511185
72.5799866,-2.282871,-7.678205,3.457227,8.724607,66.655312,253.441818
72.5899811,-2.303222,-7.699753,3.568558,8.793499,66.057617,253.346527
72.5999298,-2.32477,-7.736863,3.697845,8.884686,65.404823,253.275543
72.6099854,-2.349909,-7.794323,3.841497,9.001702,64.738373,253.222473
72.6199341,-2.373851,-7.862558,3.968389,9.121573,64.211182,253.199966
72.6299515,-2.39899,-7.936779,4.054581,9.229692,63.940933,253.1819
72.639946,-2.414552,-8.012196,4.115633,9.325437,63.81097,253.229309
72.649971,-2.420538,-8.078036,4.171896,9.408422,63.677608,253.319458
72.6599426,-2.414552,-8.129512,4.213795,9.469693,63.578136,253.458008
72.6699448,-2.397793,-8.165425,4.241328,9.508546,63.509186,253.635025
72.6799469,-2.381034,-8.17979,4.266468,9.527908,63.398251,253.770386
72.689949,-2.37026,-8.184579,4.283227,9.53685,63.312515,253.848953
72.6999741,-2.352303,-8.219295,4.288015,9.564372,63.363274,254.029251
72.709938,-2.305616,-8.376115,4.284424,9.686664,63.749195,254.609863
72.7200089,-2.203863,-8.65025,4.262876,9.892217,64.473259,255.706589
72.7299805,-2.067393,-8.949526,4.240131,10.116661,65.220734,256.992523
72.7399826,-1.912967,-9.222465,4.259285,10.33706,65.666931,258.281616
72.749939,-1.78368,-9.472659,4.320337,10.563053,65.857681,259.336182
72.7599792,-1.722628,-9.710882,4.449624,10.819789,65.716698,259.940857
72.7699738,-1.732205,-9.956287,4.660314,11.128644,65.243202,260.130402
72.7800064,-1.786075,-10.250774,4.868609,11.487898,64.925064,260.116119
72.7899475,-1.861492,-10.528502,4.961983,11.787102,65.104332,259.97345
72.7999496,-1.951274,-10.648212,4.885368,11.876815,65.711174,259.615814
72.8099442,-2.044648,-10.588357,4.608838,11.727544,66.859161,259.070526
72.8199463,-2.100912,-10.33936,4.151546,11.338057,68.520996,258.51413
72.8299789,-2.100912,-9.951499,3.568558,10.778718,70.666,258.079041
72.8399277,-2.042254,-9.471462,2.998738,10.142574,72.802979,257.832062
72.8500061,-1.92015,-8.971074,2.501941,9.509303,74.745644,257.918823
72.8599319,-1.732205,-8.529344,2.179921,8.972307,75.938637,258.52005
72.8700027,-1.521515,-8.212111,2.017115,8.592005,76.422142,259.503448
72.8799438,-1.310825,-8.020576,1.993173,8.367833,76.219986,260.718048
72.8899536,-1.10253,-7.94037,2.098518,8.286665,75.330658,262.094971
72.9000244,-0.889446,-7.936779,2.252944,8.298152,74.24649,263.605743
72.9099808,-0.711078,-7.982268,2.419341,8.371108,73.201256,264.909393
72.9199753,-0.593762,-8.10557,2.546233,8.516814,72.604523,265.810364
72.9299469,-0.542287,-8.280347,2.600103,8.695905,72.602257,266.252991
72.9399796,-0.565032,-8.438364,2.603694,8.848982,72.888237,266.169189
72.9499969,-0.646434,-8.617929,2.522291,9.002696,73.729607,265.710266
72.960083,-0.741005,-8.831013,2.438494,9.191416,74.615143,265.203583
72.9699631,-0.847547,-9.056067,2.401384,9.407303,75.210526,264.65332
72.9799805,-0.992397,-9.252393,2.359486,9.599937,75.771988,263.87796
72.9899826,-1.192312,-9.357738,2.240973,9.695918,76.636665,262.7388
73.0000916,-1.399411,-9.372103,2.13084,9.712627,77.326874,261.507538
73.009964,-1.580173,-9.301474,1.988384,9.641994,78.098999,260.358398
73.0200272,-1.759738,-9.141062,1.772906,9.476228,79.216995,259.103333
73.0299606,-1.88304,-8.992621,1.465251,9.303765,80.938751,258.173248
73.0400009,-1.935712,-8.902839,1.06542,9.172929,83.330139,257.733307
73.0499496,-1.938106,-8.878897,0.70629,9.115367,85.556076,257.686493
73.0599365,-1.898602,-8.884883,0.423774,9.095351,87.329491,257.937927
73.0699921,-1.836353,-8.924387,0.209493,9.113768,88.682861,258.37265
73.0799561,-1.772906,-8.991425,0.079009,9.164887,89.506058,258.845642
73.0899963,-1.715446,-9.066842,0.00838,9.2277,89.947968,259.286285
73.0999527,-1.677138,-9.14226,0.002394,9.294822,89.985245,259.604736
73.1099777,-1.642422,-9.222465,0.098162,9.368086,89.39962,259.9021
73.1199799,-1.630451,-9.297882,0.21069,9.442106,88.721405,260.053894
73.1300049,-1.617283,-9.375694,0.360327,9.520982,87.831085,260.212952
73.1399918,-1.588553,-9.448717,0.555455,9.59741,86.682121,260.456482
73.1499939,-1.539472,-9.489418,0.720655,9.640455,85.712959,260.785156
73.1599579,-1.455675,-9.487024,0.848745,9.635507,84.946548,261.276642
73.1700058,-1.351527,-9.464279,0.9086,9.603372,84.570976,261.872955
73.1799698,-1.235408,-9.443929,0.901417,9.566952,84.59346,262.54718
73.189949,-1.116895,-9.443929,0.831985,9.546069,85.000061,263.255188
73.2000198,-1.004368,-9.42238,0.725443,9.503488,85.622101,263.915588
73.2100677,-0.89184,-9.414001,0.608127,9.475686,86.320366,264.588196
73.219986,-0.89184,-9.405622,0.502782,9.461178,86.953773,264.583405
73.230011,-0.794875,-9.405622,0.418985,9.448444,87.45842,265.169373
73.2399445,-0.725443,-9.411607,0.418985,9.448818,87.458519,265.592377
73.2499313,-0.673968,-9.415198,0.366313,9.446395,87.777626,265.905579
73.2599869,-0.648829,-9.419987,0.336385,9.448296,87.959679,266.059814
73.2699432,-0.650026,-9.41879,0.332794,9.447057,87.981209,266.052063
73.2800217,-0.684742,-9.40203,0.339977,9.433061,87.934555,265.834564
73.2899933,-0.748188,-9.384073,0.349553,9.42034,87.873482,265.441467
73.2999878,-0.837971,-9.367314,0.35913,9.411575,87.813156,264.888092
73.3099823,-0.952892,-9.343372,0.362722,9.398839,87.788284,264.176758
73.3199539,-1.092953,-9.323022,0.377087,9.394439,87.69957,263.313629
73.3299637,-1.248576,-9.301474,0.389058,9.392962,87.626122,262.354645
73.3399734,-1.417367,-9.276335,0.414197,9.393129,87.472679,261.312744
73.3499756,-1.583764,-9.246407,0.439336,9.391345,87.318672,260.280457
73.3599701,-1.728614,-9.209297,0.462081,9.381513,87.176788,259.36911
73.3699493,-1.848324,-9.175778,0.486023,9.372696,87.02758,258.611023
73.3800888,-1.938106,-9.160215,0.492008,9.37592,86.991982,258.053619
73.3899536,-1.989582,-9.150639,0.47884,9.376668,87.072792,257.733368
73.4000092,-2.011129,-9.156625,0.456095,9.38597,87.214714,257.612457
73.4099655,-2.009932,-9.173384,0.423774,9.400552,87.416252,257.64151
73.4199753,-1.993173,-9.196129,0.385466,9.417542,87.65419,257.770844
73.4299698,-1.962048,-9.224859,0.349553,9.437682,87.877388,257.992615
73.4399872,-1.923741,-9.254786,0.317232,9.457932,88.077866,258.257446
73.4500504,-1.880645,-9.278728,0.286107,9.471721,88.269035,258.542297
73.4600525,-1.827973,-9.293094,0.253785,9.47457,88.465096,258.871857
73.4699478,-1.777695,-9.299079,0.23104,9.470293,88.602051,259.177399
73.47995,-1.723825,-9.294291,0.207098,9.455068,88.744926,259.492676
73.489975,-1.673547,-9.291897,0.196325,9.443445,88.808762,259.790009
73.4999619,-1.628057,-9.284714,0.179565,9.428082,88.908691,260.054413
73.5099792,-1.592144,-9.28232,0.167594,9.419367,88.980515,260.26709
73.5199814,-1.55264,-9.277532,0.155623,9.407843,89.052177,260.499329
73.5300446,-1.519121,-9.267955,0.140061,9.392674,89.145592,260.691345
73.5399857,-1.489193,-9.258378,0.132878,9.378322,89.188171,260.862335
73.5500336,-1.467646,-9.248801,0.124498,9.365352,89.238312,260.983215
73.560051,-1.447295,-9.230844,0.130484,9.344527,89.199913,261.089203
73.5699692,-1.435324,-9.209297,0.12809,9.321358,89.212646,261.141388
73.5800552,-1.437718,-9.193734,0.135272,9.306454,89.16716,261.112061
73.5899658,-1.447295,-9.175778,0.143652,9.290329,89.114029,261.036591
73.5999908,-1.46166,-9.169792,0.159214,9.286921,89.017677,260.943268
73.6099701,-1.480814,-9.165004,0.171185,9.28544,88.943642,260.821899
73.6199722,-1.509544,-9.155427,0.183156,9.280847,88.869202,260.637329
73.6300278,-1.543063,-9.138668,0.187945,9.269931,88.838264,260.416016
73.6399918,-1.586159,-9.119514,0.174777,9.258077,88.918289,260.13324
73.6500931,-1.63524,-9.102755,0.169988,9.25003,88.947014,259.815887
73.6599579,-1.696292,-9.096769,0.160412,9.254964,89.006874,259.437256
73.66996,-1.765724,-9.118318,0.146046,9.288856,89.099113,259.040558
73.6799469,-1.83755,-9.168595,0.146046,9.352062,89.105202,258.667053
73.689949,-1.916559,-9.240421,0.141258,9.438142,89.142441,258.28241
73.6999588,-1.990779,-9.306262,0.129287,9.517691,89.22168,257.925385
73.709938,-2.051831,-9.345766,0.106542,9.568945,89.362045,257.617371
73.7199936,-2.097321,-9.356541,0.071826,9.588992,89.570824,257.365662
73.7299423,-2.123657,-9.339781,0.031125,9.578225,89.813812,257.190033
73.7399826,-2.133234,-9.299079,-0.011971,9.540634,90.071892,257.079742
73.749939,-2.129642,-9.241618,-0.056264,9.48399,90.339912,257.023285
73.7600021,-2.115277,-9.181764,-0.099359,9.422794,90.604172,257.026672
73.7699585,-2.096124,-9.127894,-0.154426,9.366753,90.944656,257.066864
73.7799301,-2.070984,-9.094376,-0.221464,9.329828,91.360168,257.171295
73.7899475,-2.036268,-9.078813,-0.290895,9.308912,91.790733,257.358459
73.7999573,-2.001553,-9.085996,-0.356736,9.310681,92.195808,257.576752
73.8099518,-1.976413,-9.107543,-0.418985,9.328939,92.574158,257.756165
73.8199539,-1.959654,-9.139865,-0.468066,9.359298,92.866608,257.89859
73.8300018,-1.953669,-9.165004,-0.512359,9.384914,93.129555,257.966583
73.8399277,-1.954866,-9.187749,-0.54109,9.408985,93.296768,257.988373
73.8500824,-1.962048,-9.209297,-0.547075,9.431866,93.325188,257.9729
73.8599854,-1.980005,-9.238028,-0.518345,9.462043,93.14032,257.90271
73.8700714,-2.008735,-9.276335,-0.451307,9.502056,92.722328,257.781586
73.8799515,-2.047042,-9.331401,-0.360327,9.560087,92.160034,257.626953
73.8899307,-2.079364,-9.41041,-0.277727,9.641406,91.650673,257.539886
73.8999557,-2.094927,-9.504981,-0.207098,9.735311,91.218941,257.570557
73.9099426,-2.100912,-9.630676,-0.162806,9.858512,90.946236,257.693848
73.9199448,-2.118869,-9.773131,-0.199916,10.002183,91.145256,257.767273
73.929924,-2.148796,-9.921572,-0.299275,10.156007,91.688622,257.779724
73.9399567,-2.203863,-10.059238,-0.413,10.306108,92.296646,257.642395
73.9499893,-2.282871,-10.166978,-0.507571,10.432477,92.788712,257.344818
73.9599838,-2.378639,-10.250774,-0.579397,10.53907,93.151489,256.936005
73.9699249,-2.468422,-10.305841,-0.639252,10.616596,93.452011,256.530457
73.9799423,-2.511518,-10.329783,-0.690727,10.653133,93.717545,256.334625
73.9899445,-2.475605,-10.332177,-0.717063,10.648787,93.861076,256.525848
73.999939,-2.343924,-10.309433,-0.68953,10.594991,93.731491,257.191132
74.0099487,-2.155979,-10.271125,-0.581791,10.511076,93.172958,258.145325
74.019928,-1.910573,-10.271125,-0.426168,10.455998,92.335922,259.462616
74.0299377,-1.643619,-10.216059,-0.289698,10.351486,91.603699,260.860229
74.0399399,-1.337162,-10.166978,-0.216675,10.256822,91.210464,262.507446
74.0499954,-1.382651,-10.098742,-0.195127,10.194822,91.096703,262.203918
74.0599365,-1.179144,-10.000581,-0.195127,10.071747,91.1101,263.275452
74.0699921,-1.047463,-9.870096,-0.169988,9.926977,90.981171,263.942169
74.0799408,-0.985214,-9.709685,-0.123301,9.76032,90.723831,264.206177
74.0899582,-0.984017,-9.53012,-0.086191,9.581175,90.515434,264.104919
74.0999603,-1.033098,-9.358934,-0.059855,9.415972,90.36422,263.700836
74.1099319,-1.11091,-9.206903,-0.052672,9.273831,90.325424,263.119934
74.1199493,-1.203086,-9.084799,-0.063446,9.164334,90.396675,262.456299
74.1299286,-1.297657,-8.992621,-0.057461,9.085948,90.36235,261.788757
74.1399689,-1.391031,-8.920795,-0.025139,9.028631,90.159531,261.137177
74.1499252,-1.476025,-8.882488,0.046687,9.004412,89.702927,260.565216
74.1599808,-1.541866,-8.870518,0.164003,9.005017,88.956451,260.139404
74.1699371,-1.588553,-8.875306,0.300472,9.021355,88.091309,259.852325
74.179985,-1.604115,-8.899248,0.451307,9.053921,87.142815,259.781982
74.1899414,-1.592144,-8.931569,0.597353,9.092011,86.232903,259.892609
74.1999283,-1.553837,-8.975863,0.703895,9.136519,85.581444,260.178711
74.2099838,-1.505953,-9.020155,0.769736,9.177341,85.188751,260.521637
74.2199554,-1.450886,-9.054871,0.760159,9.201826,85.261421,260.896729
74.22995,-1.391031,-9.078813,0.702698,9.2116,85.624992,261.289032
74.2399521,-1.340753,-9.091981,0.614113,9.210802,86.177078,261.611298
74.2499466,-1.276109,-9.106346,0.513556,9.209655,86.803368,262.022858
74.2599487,-1.204283,-9.119514,0.438139,9.209115,87.273026,262.477295
74.2699585,-1.13126,-9.14585,0.377087,9.22326,87.656845,262.948822
74.2799225,-1.064223,-9.181764,0.390255,9.251468,87.582375,263.38858
74.2899628,-1.001973,-9.278728,0.357933,9.339533,87.803627,263.836731
74.2999649,-0.926556,-9.42238,0.302867,9.472671,88.167786,264.38385
74.3099899,-0.853533,-9.569624,0.278924,9.611661,88.337082,264.903168
74.319931,-0.792481,-9.700109,0.342371,9.738447,87.98526,265.329407
74.3299484,-0.755371,-9.810242,0.475249,9.850751,87.234695,265.597015
74.3399658,-0.7434,-9.892841,0.654814,9.94232,86.223694,265.702576
74.3499603,-0.7434,-9.945514,0.836774,10.008301,85.204018,265.72525
74.3599396,-0.742203,-9.97185,0.954089,10.044847,84.54966,265.743347
74.3699265,-0.737414,-9.97185,1.015141,10.050477,84.202995,265.770691
74.3799515,-0.730232,-9.961076,1.031901,10.040971,84.101357,265.80722
74.3899689,-0.719458,-9.938332,1.053449,10.019871,83.964996,265.859467
74.4000397,-0.693121,-9.91439,1.098939,9.99916,83.690269,266.000916
74.4099274,-0.661997,-9.89763,1.188721,9.990714,83.166611,266.173492
74.4200287,-0.620098,-9.895236,1.294066,9.998741,82.563751,266.414185
74.4302063,-0.587777,-9.888053,1.343147,9.996155,82.278015,266.598175
74.4400635,-0.562637,-9.878476,1.373075,9.989304,82.099426,266.740204
74.4499588,-0.549469,-9.873688,1.410185,9.989006,81.884232,266.814789
74.4599991,-0.559046,-9.865308,1.45328,9.987434,81.633133,266.756653
74.470047,-0.592565,-9.855731,1.529895,9.991354,81.192116,266.559296
74.4799271,-0.665588,-9.817424,1.628057,9.973735,80.605316,266.12149
74.4899673,-0.802058,-9.758766,1.719037,9.941423,80.042564,265.301514
74.499939,-0.986411,-9.701305,1.787272,9.913761,79.613823,264.194214
74.5100327,-1.18513,-9.634268,1.890222,9.889215,78.98069,262.987152
74.5199585,-1.38744,-9.56723,2.011129,9.874286,78.248146,261.748505
74.5299377,-1.570596,-9.495404,2.1057,9.852078,77.658875,260.607971
74.5399857,-1.736993,-9.424775,2.154782,9.82276,77.328194,259.557526
74.5499268,-1.877054,-9.355343,2.172738,9.786038,77.172043,258.654816
