Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
39.3899803,0.314838,-8.742428,-0.755371,8.780646,94.935074,272.062469
39.4000549,0.353145,-9.035717,-0.992397,9.096909,96.262955,272.238159
39.4100304,0.392649,-9.351752,-1.145625,9.429841,96.978065,272.404236
39.4199448,0.452504,-9.691729,-1.215057,9.778073,97.138222,272.673187
39.4299622,0.432153,-10.026917,-1.259350,10.114928,97.152122,272.467896
39.4399605,0.361524,-10.348937,-1.258153,10.431401,96.927429,272.000732
39.4499702,0.231040,-10.520123,-1.271321,10.599180,96.888939,271.258118
39.4599991,0.076614,-10.571598,-1.270124,10.647900,96.850784,270.415222
39.4699631,-0.108936,-10.545261,-1.259350,10.620751,96.809837,269.408142
39.4799232,-0.347159,-10.453085,-1.312023,10.540821,97.150185,268.097839
39.4899673,-0.611719,-10.302250,-1.302446,10.402255,97.192772,266.601929
39.5000000,-0.882263,-10.132261,-1.280898,10.250942,97.178108,265.023529
39.5099640,-1.209072,-9.906010,-1.211466,10.052788,96.921562,263.041229
39.5199509,-1.537078,-9.624691,-1.001973,9.798022,95.869492,260.926392
39.5300102,-1.831564,-9.344569,-0.424971,9.531853,92.555336,258.910431
39.5399437,-2.166753,-9.118318,0.565032,9.389238,86.549934,256.632935
39.5500565,-2.438494,-8.974665,1.691504,9.452621,79.691658,254.799210
39.5599976,-2.640805,-8.833407,2.480393,9.547527,74.942146,253.355621
39.5699425,-2.759317,-8.712500,2.790442,9.555524,73.020836,252.426590
39.5800285,-2.827552,-8.562862,2.644396,9.397366,73.656364,251.726196
39.5899353,-2.864662,-8.384495,2.166753,9.121450,76.258324,251.136658
39.5999413,-2.856283,-8.225280,1.289278,8.802034,81.577301,250.850098
39.6099701,-2.795230,-8.142680,0.141258,8.610256,89.059975,251.053604
39.6199417,-2.768894,-8.203732,-0.808043,8.696030,95.331665,251.349625
39.6299858,-2.706645,-8.288726,-1.228225,8.805535,98.017952,251.915787
39.6399536,-2.574964,-8.300697,-1.094150,8.759520,97.175552,252.765564
39.6500206,-2.360683,-8.374918,-0.469264,8.713913,93.086998,254.258163
39.6599884,-2.165555,-8.504205,0.243011,8.778962,88.413788,255.713531
39.6699677,-2.023100,-8.670602,0.659603,8.927896,85.763069,256.866241
39.6799583,-1.903390,-8.848969,0.754174,9.082727,85.237030,257.860779
39.6899414,-1.817199,-9.030929,0.633266,9.233684,86.067444,258.622894
39.6999855,-1.763330,-9.212888,0.464475,9.391612,87.165199,259.164734
39.7099457,-1.766921,-9.421184,0.338780,9.591427,87.975830,259.377716
39.7199554,-1.810017,-9.640253,0.275333,9.812566,88.392113,259.366180
39.7299423,-1.855506,-9.825804,0.234632,10.002218,88.655830,259.306183
39.7399940,-1.898602,-9.943120,0.215478,10.125056,88.780556,259.189728
39.7499809,-1.970428,-10.023325,0.118513,10.215854,89.335304,258.878357
39.7600594,-2.098518,-10.067618,-0.131681,10.284846,90.733604,258.225739
39.7699509,-2.330755,-10.068815,-0.420182,10.343597,92.328133,256.966583
39.7799492,-2.664747,-9.982624,-0.599748,10.349558,93.322098,255.054047
39.7899475,-3.049016,-9.823410,-0.644040,10.305856,93.582901,252.756561
39.7999573,-3.432088,-9.618706,-0.650026,10.233340,93.641899,250.362900
39.8100281,-3.751714,-9.398438,-0.604536,10.137626,93.418739,248.238861
39.8199539,-3.926491,-9.234436,-0.520739,10.048050,92.970680,246.964752
39.8300018,-3.930082,-9.204509,-0.408211,10.016745,92.335617,246.878799
39.8399544,-3.775656,-9.336189,-0.250194,10.073857,91.423141,247.981064
39.8499680,-3.558981,-9.649830,-0.134075,10.286084,90.746849,249.755371
39.8599701,-3.441665,-10.046070,0.069432,10.619482,89.625389,251.089142
39.8699799,-3.450045,-10.392033,0.287304,10.953525,88.496994,251.634384
39.8799706,-3.569755,-10.585963,0.448913,11.180666,87.698906,251.365082
39.8900032,-3.748123,-10.595540,0.503979,11.250239,87.432449,250.519012
39.8999443,-3.888184,-10.400413,0.326809,11.108256,88.314095,249.501801
39.9099846,-3.918111,-10.047267,0.201113,10.786084,88.931625,248.695816
39.9199524,-3.828329,-9.603143,0.319626,10.343046,88.229134,248.265121
39.9299812,-3.588908,-9.248801,0.648829,9.941910,86.258102,248.791733
39.9399567,-3.264494,-9.159019,0.985214,9.773188,84.214310,250.382721
39.9500122,-2.992752,-9.396045,1.143231,9.927195,83.387054,252.332703
39.9602089,-2.790442,-9.809045,1.055843,10.252743,84.089111,254.120193
39.9699631,-2.610877,-10.395624,0.873884,10.754039,85.338951,255.901672
39.9799538,-2.495955,-10.977415,0.701501,11.279429,86.434303,257.190338
39.9899368,-2.398990,-11.561600,0.628478,11.824582,86.953285,258.277679
39.9999504,-2.298434,-12.186486,0.727837,12.422681,86.641151,259.319183
40.0099373,-2.195483,-12.832921,0.990002,13.056956,85.651558,260.291718
40.0199356,-2.047042,-13.405135,1.319205,13.624549,84.443596,261.317688
40.0299377,-1.833959,-13.752295,1.653196,13.972189,83.204819,262.404053
40.0399628,-1.624466,-13.770251,1.816002,13.984155,82.538414,263.271973
40.0499954,-1.443704,-13.520057,1.811214,13.717023,82.412430,263.904907
40.0599823,-1.276109,-13.148955,1.626860,13.310527,82.979553,264.456787
40.0699348,-1.148020,-12.700043,1.267730,12.814686,84.322563,264.834778
40.0801697,-1.071405,-12.152967,0.858321,12.230259,85.975670,264.961823
40.0899811,-1.018733,-11.540052,0.526724,11.596898,87.396767,264.955109
40.0999413,-0.966060,-11.616667,0.313640,11.660986,88.458755,265.246124
40.1099777,-0.659603,-11.124659,0.264559,11.147336,88.640076,266.606781
40.1199455,-0.897826,-10.685322,0.451307,10.732468,87.589966,265.197052
40.1299667,-0.826000,-10.302250,0.757765,10.363051,85.806686,265.416016
40.1402130,-0.763750,-9.975441,0.656011,10.026120,86.248444,265.621796
40.1499977,-0.743400,-9.781511,0.656011,9.831631,86.174118,265.653839
40.1599998,-0.733823,-9.688137,0.502782,9.728889,87.037674,265.668427
40.1700859,-0.725443,-9.609129,0.316035,9.641655,88.121620,265.682648
40.1799583,-0.713472,-9.435549,0.100556,9.463019,89.391151,265.675781
40.1899796,-0.707487,-9.156625,-0.075417,9.184226,90.470497,265.581818
40.1999435,-0.658405,-8.847773,-0.148441,8.873478,90.958519,265.744202
40.2100105,-0.588974,-8.535329,-0.057461,8.555819,90.384804,266.052612
40.2199516,-0.466869,-8.249222,-0.101754,8.263049,90.705574,266.760773
40.2299385,-0.282516,-7.960721,-0.205901,7.968393,91.480675,267.967499
40.2399673,-0.070629,-7.702147,-0.274136,7.707347,92.038338,269.474609
40.2499313,0.148441,-7.448361,-0.270545,7.454751,92.079811,271.141724
40.2599869,0.356736,-7.231686,-0.287304,7.246178,92.272324,272.824097
40.2699623,0.581791,-7.050924,-0.302867,7.081366,92.451263,274.716949
40.2799644,0.800860,-6.870162,-0.263362,6.921695,92.180565,276.649017
40.2900009,0.992397,-6.625953,-0.172383,6.702076,91.473854,278.518097
40.2999611,1.116895,-6.385336,-0.050278,6.482476,90.444389,279.921570
40.3099823,1.197101,-6.119579,0.164003,6.237724,88.493401,281.068329
40.3199615,1.199495,-5.855020,0.421380,5.991461,85.967056,281.577759
40.3299370,1.114501,-5.669470,0.708684,5.821274,83.007446,281.121368
40.3400078,0.926556,-5.622783,1.167173,5.816914,78.424934,279.357452
40.3499298,0.648829,-5.704185,1.891419,6.044517,71.765015,276.489288
40.3599930,0.193930,-5.890934,2.890999,6.564951,63.872597,271.885498
40.3699417,-0.533907,-6.155493,4.226963,7.486145,55.622833,265.042755
40.3799324,-1.696292,-6.598420,5.723339,8.897930,49.967548,255.582855
40.3899574,-3.302801,-7.097611,6.969521,10.481355,48.321915,245.045563
40.3999329,-5.220557,-7.767987,7.632715,12.077011,50.801895,236.096512
40.4099541,-6.813898,-8.635885,7.807492,13.489428,54.634796,231.725800
40.4199677,-7.511808,-9.713276,7.902063,14.601973,57.237083,232.283264
40.4299545,-7.445967,-10.618284,7.934384,15.203448,58.541519,234.960312
40.4399452,-6.985084,-11.044453,7.704541,15.170078,59.477448,237.688614
40.4499779,-6.487090,-10.933122,7.289147,14.654254,60.171322,239.317520
40.4599342,-5.907693,-10.406398,6.800730,13.763862,60.389553,240.416504
40.4699783,-5.258864,-9.806650,5.940014,12.613873,61.906540,241.797348
40.4799423,-4.614824,-9.303867,4.894945,11.481247,64.764320,243.618073
40.4899826,-3.890578,-8.860941,4.134786,10.523750,66.864906,246.295135
40.4999466,-3.040636,-8.554482,3.875015,9.871189,66.886230,250.432571
40.5099754,-2.140416,-8.530540,4.254497,9.769966,64.184998,255.914581
40.5199547,-1.209072,-8.938752,5.288792,10.456312,59.615597,262.296814
40.5299644,-0.308852,-9.702502,6.357802,11.604119,56.777496,268.176758
40.5400505,0.385466,-10.469844,6.469133,12.313240,58.306156,272.108490
40.5499535,0.930147,-10.943896,5.394136,12.236451,63.843456,274.858032
40.5599518,1.333570,-10.975020,4.249708,11.844387,68.973785,276.928009
40.5700760,1.587356,-10.645818,3.260903,11.246627,73.145340,278.480652
40.5799599,1.619677,-10.115502,2.634819,10.577760,75.576302,279.096893
40.5899925,1.567005,-9.560047,2.257732,9.947228,76.881195,279.308685
40.5999451,1.423353,-9.082404,1.928530,9.393360,78.152489,278.906677
40.6099358,1.128866,-8.880095,1.477222,9.072630,80.629272,277.244751
40.6199951,0.826000,-8.985439,1.019930,9.080785,83.551079,275.252228
40.6299515,0.487220,-9.248801,0.579397,9.279731,86.420303,273.015503
40.6399536,0.208296,-9.599552,0.065841,9.602037,89.607124,271.243042
40.6499405,-0.068235,-10.184934,-0.383072,10.192364,92.153923,269.616150
40.6599808,-0.351948,-10.657789,-0.656011,10.683759,93.520325,268.108643
40.6699638,-0.621295,-10.579977,-0.738611,10.623910,93.986618,266.639252
40.6799927,-0.796072,-10.442310,-0.744597,10.499047,94.066856,265.640472
40.6899567,-0.951695,-10.277111,-0.792481,10.351462,94.390709,264.709320
40.6999397,-1.064223,-10.050858,-0.797269,10.138440,94.510300,263.955841
40.7100525,-1.100136,-9.798270,-0.875081,9.898594,95.071831,263.593750
40.7199593,-1.134852,-9.440337,-1.346738,9.603206,98.061646,263.145203
40.7299652,-1.170765,-9.390059,-1.567005,9.591633,99.402679,262.892975
40.7399368,-1.314417,-9.488221,-1.397017,9.680170,98.297752,262.112946
40.7499313,-1.544260,-9.526528,-0.967257,9.699230,95.723343,260.792389
40.7599640,-1.727417,-9.618706,-0.310049,9.777505,91.817177,259.818817
40.7700195,-1.826776,-9.636662,0.505177,9.821280,87.051582,259.266083
40.7800140,-1.898602,-9.562442,1.240196,9.827668,82.750267,258.770081
40.7900848,-1.902193,-9.361329,1.814805,9.723495,79.243164,258.514038
40.7999611,-1.911770,-9.238028,2.197877,9.686418,76.885193,258.307922
40.8099670,-1.853112,-9.118318,2.339135,9.594232,75.888695,258.512238
40.8201294,-1.732205,-9.135077,2.427721,9.609578,75.366478,259.262970
40.8300056,-1.551443,-9.498995,2.865860,10.042461,73.418777,260.723938
40.8399849,-1.334767,-9.576807,2.900575,10.095057,73.302048,262.065521
40.8499680,-1.064223,-9.241618,2.632425,9.667974,74.199837,263.431000
40.8599548,-0.848745,-8.798691,2.197877,9.108677,76.037018,264.490143
40.8700218,-0.770933,-8.477868,1.715446,8.683970,78.606766,264.804108
40.8800011,-1.059434,-8.043321,0.134075,8.113900,89.053192,262.496429
40.8899765,-1.501164,-8.322245,-0.296881,8.461761,92.010635,259.774963
40.8999557,-2.013524,-8.792706,-0.258574,9.024013,91.641975,257.101715
40.9099693,-2.263718,-9.089587,-0.191536,9.369189,91.171387,256.015259
40.9199295,-2.333150,-9.101558,-0.134075,9.396804,90.817535,255.622055
40.9300728,-2.303222,-8.966286,-0.105345,9.257981,90.651970,255.593582
40.9399757,-2.279280,-8.966286,-0.165200,9.252929,91.023003,255.737198
40.9499588,-2.279280,-8.848969,-0.317232,9.143304,91.988304,255.555969
40.9599800,-2.248155,-8.780735,-0.502782,9.077902,93.174973,255.638901
40.9700012,-2.238579,-8.869320,-0.502782,9.161269,93.146049,255.834641
40.9799881,-2.160767,-9.113529,-0.463278,9.377630,92.831703,256.661774
40.9899597,-1.984793,-9.339781,-0.245406,9.551499,91.472260,258.002563
40.9999695,-1.838747,-9.366117,-0.017957,9.544918,90.107788,258.893005
41.0099907,-1.760935,-9.409213,0.244209,9.575689,88.538628,259.399719
41.0199966,-1.768118,-9.536105,0.471658,9.710098,87.215820,259.495911
41.0300369,-1.838747,-9.674969,0.603339,9.866611,86.494202,259.239166
41.0399513,-2.007538,-9.797073,0.554258,10.015990,86.827789,258.419708
41.0499840,-2.232593,-9.797073,0.339977,10.053989,88.062172,257.162445
41.0599403,-2.486378,-9.623494,0.179565,9.941125,88.965019,255.513535
41.0701141,-2.531868,-9.161413,0.203507,9.507010,88.773430,254.551208
41.0800209,-2.634819,-9.018958,0.345962,9.402317,87.891304,253.714691
41.0899696,-2.749741,-9.149442,0.717063,9.580582,85.707657,253.272568
41.0999413,-2.849100,-9.205706,0.950498,9.683276,84.366852,252.803085
41.1099739,-3.008314,-9.245210,0.984017,9.772009,84.220665,251.975540
41.1199760,-3.019088,-9.222465,0.985214,9.753942,84.202850,251.873505
41.1299477,-2.857480,-9.291897,0.984017,9.771020,84.220078,252.906082
41.1399498,-2.586935,-9.588778,1.270124,10.012497,82.712173,254.901764
41.1499252,-2.675520,-9.774328,1.740585,10.282292,80.254051,254.691452
41.1600723,-2.919729,-9.940725,2.597709,10.681335,75.924469,253.631760
41.1700134,-3.209427,-10.184934,3.360262,11.194849,72.532700,252.509567
41.1799545,-3.612850,-10.520123,3.547010,11.675056,72.313362,251.046356
41.1899529,-3.842694,-10.972627,3.465607,12.131581,73.401207,250.699371
41.1999931,-3.946841,-11.483788,3.214216,12.561295,75.174118,251.032761
41.2099571,-4.010288,-11.874043,2.949656,12.875395,76.756348,251.338333
41.2199669,-4.085705,-12.123040,2.567781,13.048165,78.650543,251.375168
41.2299538,-3.855862,-12.612655,2.039860,13.345702,81.208008,253.000885
41.2399673,-3.688268,-12.923901,1.454478,13.518359,83.823433,254.072128
41.2499504,-3.442862,-13.271060,1.066617,13.751800,85.551559,255.456573
41.2599297,-3.192668,-13.634978,0.659603,14.019302,87.303261,256.821472
41.2699394,-2.853889,-13.775040,0.372298,14.072492,88.484016,258.295166
41.2799530,-2.446874,-13.761871,0.497994,13.986576,87.959541,259.918121
41.2899933,-2.039860,-13.746309,0.895431,13.925654,86.313286,261.559296
41.2999535,-1.691504,-13.943830,1.148020,14.092890,85.327454,263.083344
41.3099823,-1.444901,-14.180857,1.359907,14.319001,84.550285,264.182159
41.3199768,-1.343147,-14.555550,1.031901,14.653768,85.961960,264.727844
41.3300400,-1.244985,-15.151706,0.581791,15.213897,87.808434,265.302673
41.3400192,-0.590171,-15.896302,0.233435,15.908966,89.159264,267.873810
41.3499641,-0.069432,-15.822082,-0.199916,15.823497,90.723900,269.748566
41.3599739,0.014365,-15.365987,-0.415394,15.371608,91.548515,270.053558
41.3701973,-0.253785,-14.742297,-0.542287,14.754450,92.106331,269.013763
41.3799477,-0.617704,-14.080300,-0.671574,14.109834,92.728088,267.488037
41.3899803,-0.830788,-13.484144,-0.661997,13.525923,92.805336,266.474335
41.3999519,-0.848745,-12.926295,-0.550666,12.965829,92.434120,266.243347
41.4099541,-0.784101,-12.386402,-0.586579,12.425049,92.705910,266.377808
41.4199409,-0.678756,-11.821371,-0.409408,11.847917,91.980270,266.713806
41.4299812,-0.404620,-11.504139,-0.171185,11.512525,90.851990,267.985626
41.4399681,-0.178368,-11.262324,0.017957,11.263751,89.908661,269.092651
41.4499588,-0.076614,-11.221623,0.245406,11.224568,88.747231,269.608826
41.4599648,-0.058658,-11.426328,1.084573,11.477835,84.577866,269.705872
41.4700089,-0.317232,-10.718841,1.747767,10.865030,80.743088,268.304779
41.4799461,-0.469264,-10.169372,2.474407,10.476594,76.338554,267.357971
41.4899712,-0.912191,-9.785102,2.567781,10.157451,75.356865,264.674133
41.4999657,-1.280898,-9.771935,2.506729,10.169321,75.729553,262.532288
41.5099716,-1.312023,-9.728839,2.479196,10.125124,75.826683,262.319489
41.5199356,-1.292869,-9.424775,2.424129,9.817041,75.704041,262.189056
41.5300026,-1.428141,-9.118318,2.873042,9.666317,72.709175,261.098450
41.5400505,-1.923741,-8.558074,2.987964,9.266571,71.189117,257.331238
41.5499992,-2.274492,-8.155849,3.210624,9.055346,69.233780,254.417358
41.5599709,-2.548628,-8.038532,3.444059,9.109064,67.784492,252.408707
41.5699768,-2.844312,-7.784747,3.930082,9.172673,64.630417,249.929214
41.5799942,-3.277662,-7.311892,4.594473,9.236667,60.170757,245.854996
41.5899506,-3.877410,-6.879739,5.289989,9.505214,56.183460,240.594467
41.5999527,-4.641160,-6.448782,5.789180,9.830654,53.921677,234.257599
41.6099472,-5.442020,-5.986701,6.217742,10.203749,52.456860,227.728592
41.6199455,-6.137536,-5.603629,6.573281,10.596133,51.658512,222.396378
41.6299782,-6.732495,-5.286397,6.846220,10.960986,51.347248,218.139221
41.6399384,-7.269993,-5.051765,7.023391,11.300493,51.573376,214.794632
41.6499939,-7.795521,-4.823119,7.074866,11.579566,52.339714,211.745239
41.6599426,-8.297106,-4.516662,7.074866,11.802370,53.169876,208.562363
41.6699715,-8.705317,-4.144363,7.123947,11.987865,53.539875,205.457840
41.6799660,-8.977059,-3.757699,7.243657,12.131713,53.338627,202.713654
41.6899414,-9.198523,-3.336320,7.448361,12.297233,52.721195,199.935791
41.7000351,-9.448717,-2.883816,7.745243,12.553225,51.903172,196.972565
41.7099571,-9.718064,-2.463634,8.010999,12.833018,51.372913,194.225403
41.7199783,-9.919178,-2.185906,8.226477,13.070700,50.995380,192.427734
41.7299538,-10.153810,-2.085350,8.374918,13.326206,51.063786,191.605804
41.7399597,-10.430340,-2.391808,8.415619,13.613793,51.817486,192.915344
41.7499237,-10.582372,-2.208651,8.195353,13.565712,52.834270,191.788986
41.7599792,-10.582372,-2.559402,7.690176,13.329514,54.765202,193.596191
41.7699471,-10.545261,-3.015497,7.082048,13.055695,57.149490,195.958282
41.7800102,-10.421960,-3.366248,6.469133,12.720006,59.430752,197.900223
41.7899437,-10.362105,-3.484761,6.544550,12.741583,59.093594,198.587708
41.8000603,-10.350134,-3.418920,6.154295,12.517573,60.550751,198.279739
41.8099365,-10.311827,-3.380613,5.789180,12.299468,61.921204,198.151138
41.8199310,-10.146626,-3.496732,5.486313,12.053248,62.923935,199.014984
41.8299408,-9.742006,-3.725378,5.210980,11.659307,63.452641,200.927032
41.8399467,-9.089587,-4.000711,4.951209,11.096880,63.501122,203.756317
41.8499565,-8.344990,-4.413711,4.705803,10.548188,63.504704,207.874603
41.8599434,-7.603985,-4.734534,4.535815,10.040419,63.143623,211.907990
41.8699493,-6.813898,-4.926070,4.371812,9.476715,62.527584,215.864838
41.8799515,-5.972336,-5.037400,4.151546,8.847572,62.015678,220.146149
41.8899879,-5.165490,-5.122395,3.920505,8.263872,61.678730,224.759995
41.8999557,-4.413711,-5.136760,3.815161,7.773197,60.606186,229.329498
41.9099731,-3.782839,-5.057751,3.881001,7.413021,58.430103,233.206116
41.9200058,-3.300407,-4.817134,3.988740,7.071599,55.663609,235.583435
41.9299660,-2.943671,-4.574122,4.164714,6.850740,52.560616,237.236740
41.9399834,-2.651578,-4.484340,4.341885,6.781750,50.190975,239.404282
41.9499702,-2.372654,-4.442441,4.601655,6.822024,47.582386,241.893860
41.9600410,-1.935712,-4.381389,5.008670,6.930391,43.721241,246.164001
41.9699974,-1.282095,-4.317943,5.610812,7.195110,38.756905,253.462646
41.9799461,-0.580594,-4.279635,6.210559,7.564616,34.814854,262.274170
41.9900131,0.028730,-4.279635,6.623559,7.885914,32.868027,270.384644
41.9999504,0.353145,-4.291606,6.798336,8.047358,32.350445,274.704132
42.0099564,0.305261,-4.260482,6.976704,8.180421,31.476555,274.098206
42.0199814,-0.488417,-3.588908,8.122330,8.893315,24.033525,262.250183
42.0299835,-0.979228,-2.861071,8.145074,8.688316,20.368355,251.106003
42.0399551,-1.084573,-2.637213,7.936779,8.433484,19.762350,247.644730
42.0499535,-1.368286,-2.337938,7.903260,8.354620,18.919552,239.661545
42.0599480,-1.532289,-1.733402,8.051701,8.377498,16.031404,228.524033
42.0699196,-1.374272,-0.910994,8.578424,8.735439,10.879725,213.540085
